device_name,logical_name,item,stats_type,value,och,center_frequency,och_group,time,side,pn
T3,/1/3/L1,preFecBer,avg,5.55E-05,2,191600000,1,2000/1/13 19:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,4.53E-05,3,191800000,1,2000/1/13 19:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,3.84E-05,1,191400000,1,2000/1/13 19:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,5.56E-05,2,191600000,1,2000/1/13 19:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,4.54E-05,3,191800000,1,2000/1/13 19:00,Z,ot1
T3,/1/1/L1,preFecBer,max,3.91E-05,1,191400000,1,2000/1/13 19:00,Z,ot1
T3,/1/3/L1,preFecBer,max,5.62E-05,2,191600000,1,2000/1/13 19:00,Z,ot1
T3,/1/5/L1,preFecBer,max,4.64E-05,3,191800000,1,2000/1/13 19:00,Z,ot1
T3,/1/1/L1,preFecBer,min,3.79E-05,1,191400000,1,2000/1/13 19:00,Z,ot1
T3,/1/3/L1,preFecBer,min,5.49E-05,2,191600000,1,2000/1/13 19:00,Z,ot1
T3,/1/5/L1,preFecBer,min,4.40E-05,3,191800000,1,2000/1/13 19:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,1.59E-05,6,191500000,2,2000/1/13 19:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,1.50E-05,4,191700000,2,2000/1/13 19:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,1.08E-05,5,191900000,2,2000/1/13 19:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,1.65E-05,6,191500000,2,2000/1/13 19:00,Z,ot1
T4,/1/2/L1,preFecBer,instant,1.51E-05,4,191700000,2,2000/1/13 19:00,Z,ot1
T4,/1/3/L1,preFecBer,instant,1.10E-05,5,191900000,2,2000/1/13 19:00,Z,ot1
T4,/1/1/L1,preFecBer,max,1.65E-05,6,191500000,2,2000/1/13 19:00,Z,ot1
T4,/1/2/L1,preFecBer,max,1.58E-05,4,191700000,2,2000/1/13 19:00,Z,ot1
T4,/1/3/L1,preFecBer,max,1.15E-05,5,191900000,2,2000/1/13 19:00,Z,ot1
T4,/1/1/L1,preFecBer,min,1.55E-05,6,191500000,2,2000/1/13 19:00,Z,ot1
T4,/1/2/L1,preFecBer,min,1.41E-05,4,191700000,2,2000/1/13 19:00,Z,ot1
T4,/1/3/L1,preFecBer,min,1.03E-05,5,191900000,2,2000/1/13 19:00,Z,ot1
T1,/1/4/L1,preFecBer,avg,7.55E-05,2,191600000,1,2000/1/13 19:00,A,ot1
T1,/1/6/L1,preFecBer,avg,5.81E-05,1,191400000,1,2000/1/13 19:00,A,ot1
T1,/1/4/L1,preFecBer,instant,7.52E-05,2,191600000,1,2000/1/13 19:00,A,ot1
T1,/1/6/L1,preFecBer,instant,5.77E-05,1,191400000,1,2000/1/13 19:00,A,ot1
T1,/1/4/L1,preFecBer,max,7.78E-05,2,191600000,1,2000/1/13 19:00,A,ot1
T1,/1/6/L1,preFecBer,max,6.00E-05,1,191400000,1,2000/1/13 19:00,A,ot1
T1,/1/4/L1,preFecBer,min,7.35E-05,2,191600000,1,2000/1/13 19:00,A,ot1
T1,/1/6/L1,preFecBer,min,5.62E-05,1,191400000,1,2000/1/13 19:00,A,ot1
T2,/1/1/L1,preFecBer,avg,5.87E-05,3,191800000,1,2000/1/13 19:00,A,ot1
T2,/1/1/L1,preFecBer,instant,6.00E-05,3,191800000,1,2000/1/13 19:00,A,ot1
T2,/1/1/L1,preFecBer,max,6.04E-05,3,191800000,1,2000/1/13 19:00,A,ot1
T2,/1/1/L1,preFecBer,min,5.67E-05,3,191800000,1,2000/1/13 19:00,A,ot1
T3,/1/2/L1,preFecBer,avg,1.35E-05,6,191500000,2,2000/1/13 19:00,A,ot1
T3,/1/4/L1,preFecBer,avg,1.71E-05,4,191700000,2,2000/1/13 19:00,A,ot1
T3,/1/6/L1,preFecBer,avg,1.00E-05,5,191900000,2,2000/1/13 19:00,A,ot1
T3,/1/2/L1,preFecBer,instant,1.35E-05,6,191500000,2,2000/1/13 19:00,A,ot1
T3,/1/4/L1,preFecBer,instant,1.71E-05,4,191700000,2,2000/1/13 19:00,A,ot1
T3,/1/6/L1,preFecBer,instant,1.02E-05,5,191900000,2,2000/1/13 19:00,A,ot1
T3,/1/2/L1,preFecBer,max,1.38E-05,6,191500000,2,2000/1/13 19:00,A,ot1
T3,/1/4/L1,preFecBer,max,1.74E-05,4,191700000,2,2000/1/13 19:00,A,ot1
T3,/1/6/L1,preFecBer,max,1.04E-05,5,191900000,2,2000/1/13 19:00,A,ot1
T3,/1/2/L1,preFecBer,min,1.32E-05,6,191500000,2,2000/1/13 19:00,A,ot1
T3,/1/4/L1,preFecBer,min,1.69E-05,4,191700000,2,2000/1/13 19:00,A,ot1
T3,/1/6/L1,preFecBer,min,9.73E-06,5,191900000,2,2000/1/13 19:00,A,ot1
T16,/1/1/L1,preFecBer,avg,0.00347,25,193000000,4,2000/1/13 19:00,Z,ot2
T16,/1/1/L1,preFecBer,max,0.00389,25,193000000,4,2000/1/13 19:00,Z,ot2
T10,/1/1/L2,preFecBer,avg,0.00191,25,193000000,4,2000/1/13 19:00,A,ot2
T10,/1/1/L2,preFecBer,max,0.00218,25,193000000,4,2000/1/13 19:00,A,ot2
T10,/1/1/L1,preFecBer,avg,0.00236,7,193000000,3,2000/1/13 19:00,Z,ot2
T10,/1/2/L1,preFecBer,avg,0.00209,10,193200000,3,2000/1/13 19:00,Z,ot2
T10,/1/3/L1,preFecBer,avg,0.00233,14,193300000,3,2000/1/13 19:00,Z,ot2
T10,/1/1/L1,preFecBer,max,0.00242,7,193000000,3,2000/1/13 19:00,Z,ot2
T10,/1/2/L1,preFecBer,max,0.00215,10,193200000,3,2000/1/13 19:00,Z,ot2
T10,/1/3/L1,preFecBer,max,0.00243,14,193300000,3,2000/1/13 19:00,Z,ot2
T11,/1/1/L1,preFecBer,avg,0.00263,12,196100000,3,2000/1/13 19:00,Z,ot2
T11,/1/2/L1,preFecBer,avg,0.0021,13,192200000,3,2000/1/13 19:00,Z,ot2
T11,/1/3/L1,preFecBer,avg,0.00251,9,194400000,3,2000/1/13 19:00,Z,ot2
T11,/1/1/L1,preFecBer,max,0.00275,12,196100000,3,2000/1/13 19:00,Z,ot2
T11,/1/2/L1,preFecBer,max,0.00217,13,192200000,3,2000/1/13 19:00,Z,ot2
T11,/1/3/L1,preFecBer,max,0.00273,9,194400000,3,2000/1/13 19:00,Z,ot2
T12,/1/1/L1,preFecBer,avg,0.00245,11,192300000,3,2000/1/13 19:00,Z,ot2
T12,/1/2/L1,preFecBer,avg,0.00243,8,192400000,3,2000/1/13 19:00,Z,ot2
T12,/1/3/L1,preFecBer,avg,0.0018,16,193100000,3,2000/1/13 19:00,Z,ot2
T12,/1/1/L1,preFecBer,max,0.00251,11,192300000,3,2000/1/13 19:00,Z,ot2
T12,/1/2/L1,preFecBer,max,0.0025,8,192400000,3,2000/1/13 19:00,Z,ot2
T12,/1/3/L1,preFecBer,max,0.00185,16,193100000,3,2000/1/13 19:00,Z,ot2
T13,/1/1/L1,preFecBer,avg,0.00273,19,193500000,3,2000/1/13 19:00,Z,ot2
T13,/1/2/L1,preFecBer,avg,0.00163,18,193800000,3,2000/1/13 19:00,Z,ot2
T13,/1/3/L1,preFecBer,avg,0.00268,17,192000000,3,2000/1/13 19:00,Z,ot2
T13,/1/1/L1,preFecBer,max,0.00291,19,193500000,3,2000/1/13 19:00,Z,ot2
T13,/1/2/L1,preFecBer,max,0.00169,18,193800000,3,2000/1/13 19:00,Z,ot2
T13,/1/3/L1,preFecBer,max,0.00278,17,192000000,3,2000/1/13 19:00,Z,ot2
T14,/1/1/L1,preFecBer,avg,0.00232,15,192500000,3,2000/1/13 19:00,Z,ot2
T14,/1/1/L1,preFecBer,max,0.00241,15,192500000,3,2000/1/13 19:00,Z,ot2
T16,/1/1/L2,preFecBer,avg,0.00185,22,193200000,4,2000/1/13 19:00,Z,ot2
T16,/1/2/L1,preFecBer,avg,0.00188,21,192200000,4,2000/1/13 19:00,Z,ot2
T16,/1/3/L1,preFecBer,avg,0.00176,23,196100000,4,2000/1/13 19:00,Z,ot2
T16,/1/3/L2,preFecBer,avg,0.00391,20,194400000,4,2000/1/13 19:00,Z,ot2
T16,/1/1/L2,preFecBer,max,0.00208,22,193200000,4,2000/1/13 19:00,Z,ot2
T16,/1/2/L1,preFecBer,max,0.00199,21,192200000,4,2000/1/13 19:00,Z,ot2
T16,/1/3/L1,preFecBer,max,0.00194,23,196100000,4,2000/1/13 19:00,Z,ot2
T16,/1/3/L2,preFecBer,max,0.00422,20,194400000,4,2000/1/13 19:00,Z,ot2
T17,/1/2/L1,preFecBer,avg,0.00234,24,192500000,4,2000/1/13 19:00,Z,ot2
T17,/1/2/L1,preFecBer,max,0.00255,24,192500000,4,2000/1/13 19:00,Z,ot2
T5,/1/1/L2,preFecBer,avg,0.00141,7,193000000,3,2000/1/13 19:00,A,ot2
T5,/1/2/L2,preFecBer,avg,0.00113,10,193200000,3,2000/1/13 19:00,A,ot2
T5,/1/3/L2,preFecBer,avg,0.00155,14,193300000,3,2000/1/13 19:00,A,ot2
T5,/1/4/L2,preFecBer,avg,0.00157,9,194400000,3,2000/1/13 19:00,A,ot2
T5,/1/1/L2,preFecBer,max,0.00148,7,193000000,3,2000/1/13 19:00,A,ot2
T5,/1/2/L2,preFecBer,max,0.00116,10,193200000,3,2000/1/13 19:00,A,ot2
T5,/1/3/L2,preFecBer,max,0.00165,14,193300000,3,2000/1/13 19:00,A,ot2
T5,/1/4/L2,preFecBer,max,0.00165,9,194400000,3,2000/1/13 19:00,A,ot2
T6,/1/1/L2,preFecBer,avg,0.00215,12,196100000,3,2000/1/13 19:00,A,ot2
T6,/1/2/L2,preFecBer,avg,0.00166,13,192200000,3,2000/1/13 19:00,A,ot2
T6,/1/1/L2,preFecBer,max,0.00233,12,196100000,3,2000/1/13 19:00,A,ot2
T6,/1/2/L2,preFecBer,max,0.00174,13,192200000,3,2000/1/13 19:00,A,ot2
T7,/1/1/L2,preFecBer,avg,0.00154,11,192300000,3,2000/1/13 19:00,A,ot2
T7,/1/2/L2,preFecBer,avg,0.00147,8,192400000,3,2000/1/13 19:00,A,ot2
T7,/1/3/L2,preFecBer,avg,0.00127,16,193100000,3,2000/1/13 19:00,A,ot2
T7,/1/4/L2,preFecBer,avg,0.00174,19,193500000,3,2000/1/13 19:00,A,ot2
T7,/1/1/L2,preFecBer,max,0.00159,11,192300000,3,2000/1/13 19:00,A,ot2
T7,/1/2/L2,preFecBer,max,0.0015,8,192400000,3,2000/1/13 19:00,A,ot2
T7,/1/3/L2,preFecBer,max,0.00129,16,193100000,3,2000/1/13 19:00,A,ot2
T7,/1/4/L2,preFecBer,max,0.00186,19,193500000,3,2000/1/13 19:00,A,ot2
T8,/1/2/L2,preFecBer,avg,0.00129,18,193800000,3,2000/1/13 19:00,A,ot2
T8,/1/3/L2,preFecBer,avg,0.00211,17,192000000,3,2000/1/13 19:00,A,ot2
T8,/1/2/L2,preFecBer,max,0.00137,18,193800000,3,2000/1/13 19:00,A,ot2
T8,/1/3/L2,preFecBer,max,0.00225,17,192000000,3,2000/1/13 19:00,A,ot2
T9,/1/1/L1,preFecBer,avg,0.0019,15,192500000,3,2000/1/13 19:00,A,ot2
T9,/1/1/L1,preFecBer,max,0.00201,15,192500000,3,2000/1/13 19:00,A,ot2
T10,/1/2/L2,preFecBer,avg,0.00229,22,193200000,4,2000/1/13 19:00,A,ot2
T10,/1/2/L2,preFecBer,max,0.00241,22,193200000,4,2000/1/13 19:00,A,ot2
T11,/1/1/L2,preFecBer,avg,0.00242,23,196100000,4,2000/1/13 19:00,A,ot2
T11,/1/2/L2,preFecBer,avg,0.00235,21,192200000,4,2000/1/13 19:00,A,ot2
T11,/1/3/L2,preFecBer,avg,0.00188,20,194400000,4,2000/1/13 19:00,A,ot2
T11,/1/1/L2,preFecBer,max,0.00265,23,196100000,4,2000/1/13 19:00,A,ot2
T11,/1/2/L2,preFecBer,max,0.00256,21,192200000,4,2000/1/13 19:00,A,ot2
T11,/1/3/L2,preFecBer,max,0.00204,20,194400000,4,2000/1/13 19:00,A,ot2
T14,/1/1/L2,preFecBer,avg,0.00168,24,192500000,4,2000/1/13 19:00,A,ot2
T14,/1/1/L2,preFecBer,max,0.0018,24,192500000,4,2000/1/13 19:00,A,ot2
T3,/1/1/L1,preFecBer,avg,3.73E-05,1,191400000,1,2000/1/13 20:00,Z,ot1
T3,/1/3/L1,preFecBer,avg,5.38E-05,2,191600000,1,2000/1/13 20:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,4.36E-05,3,191800000,1,2000/1/13 20:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,3.71E-05,1,191400000,1,2000/1/13 20:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,5.41E-05,2,191600000,1,2000/1/13 20:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,4.35E-05,3,191800000,1,2000/1/13 20:00,Z,ot1
T3,/1/1/L1,preFecBer,max,3.77E-05,1,191400000,1,2000/1/13 20:00,Z,ot1
T3,/1/3/L1,preFecBer,max,5.45E-05,2,191600000,1,2000/1/13 20:00,Z,ot1
T3,/1/5/L1,preFecBer,max,4.45E-05,3,191800000,1,2000/1/13 20:00,Z,ot1
T3,/1/1/L1,preFecBer,min,3.68E-05,1,191400000,1,2000/1/13 20:00,Z,ot1
T3,/1/3/L1,preFecBer,min,5.31E-05,2,191600000,1,2000/1/13 20:00,Z,ot1
T3,/1/5/L1,preFecBer,min,4.28E-05,3,191800000,1,2000/1/13 20:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,1.54E-05,6,191500000,2,2000/1/13 20:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,1.43E-05,4,191700000,2,2000/1/13 20:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,1.06E-05,5,191900000,2,2000/1/13 20:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,1.54E-05,6,191500000,2,2000/1/13 20:00,Z,ot1
T4,/1/2/L1,preFecBer,instant,1.43E-05,4,191700000,2,2000/1/13 20:00,Z,ot1
T4,/1/3/L1,preFecBer,instant,1.08E-05,5,191900000,2,2000/1/13 20:00,Z,ot1
T4,/1/1/L1,preFecBer,max,1.57E-05,6,191500000,2,2000/1/13 20:00,Z,ot1
T4,/1/2/L1,preFecBer,max,1.46E-05,4,191700000,2,2000/1/13 20:00,Z,ot1
T4,/1/3/L1,preFecBer,max,1.13E-05,5,191900000,2,2000/1/13 20:00,Z,ot1
T4,/1/1/L1,preFecBer,min,1.50E-05,6,191500000,2,2000/1/13 20:00,Z,ot1
T4,/1/2/L1,preFecBer,min,1.40E-05,4,191700000,2,2000/1/13 20:00,Z,ot1
T4,/1/3/L1,preFecBer,min,1.02E-05,5,191900000,2,2000/1/13 20:00,Z,ot1
T1,/1/4/L1,preFecBer,avg,7.11E-05,2,191600000,1,2000/1/13 20:00,A,ot1
T1,/1/6/L1,preFecBer,avg,5.60E-05,1,191400000,1,2000/1/13 20:00,A,ot1
T1,/1/4/L1,preFecBer,instant,7.16E-05,2,191600000,1,2000/1/13 20:00,A,ot1
T1,/1/6/L1,preFecBer,instant,5.50E-05,1,191400000,1,2000/1/13 20:00,A,ot1
T1,/1/4/L1,preFecBer,max,7.34E-05,2,191600000,1,2000/1/13 20:00,A,ot1
T1,/1/6/L1,preFecBer,max,5.83E-05,1,191400000,1,2000/1/13 20:00,A,ot1
T1,/1/4/L1,preFecBer,min,6.91E-05,2,191600000,1,2000/1/13 20:00,A,ot1
T1,/1/6/L1,preFecBer,min,5.34E-05,1,191400000,1,2000/1/13 20:00,A,ot1
T2,/1/1/L1,preFecBer,avg,6.11E-05,3,191800000,1,2000/1/13 20:00,A,ot1
T2,/1/1/L1,preFecBer,instant,6.10E-05,3,191800000,1,2000/1/13 20:00,A,ot1
T2,/1/1/L1,preFecBer,max,6.33E-05,3,191800000,1,2000/1/13 20:00,A,ot1
T2,/1/1/L1,preFecBer,min,5.91E-05,3,191800000,1,2000/1/13 20:00,A,ot1
T3,/1/2/L1,preFecBer,avg,1.40E-05,6,191500000,2,2000/1/13 20:00,A,ot1
T3,/1/4/L1,preFecBer,avg,1.77E-05,4,191700000,2,2000/1/13 20:00,A,ot1
T3,/1/6/L1,preFecBer,avg,1.02E-05,5,191900000,2,2000/1/13 20:00,A,ot1
T3,/1/2/L1,preFecBer,instant,1.38E-05,6,191500000,2,2000/1/13 20:00,A,ot1
T3,/1/4/L1,preFecBer,instant,1.75E-05,4,191700000,2,2000/1/13 20:00,A,ot1
T3,/1/6/L1,preFecBer,instant,9.98E-06,5,191900000,2,2000/1/13 20:00,A,ot1
T3,/1/2/L1,preFecBer,max,1.43E-05,6,191500000,2,2000/1/13 20:00,A,ot1
T3,/1/4/L1,preFecBer,max,1.81E-05,4,191700000,2,2000/1/13 20:00,A,ot1
T3,/1/6/L1,preFecBer,max,1.07E-05,5,191900000,2,2000/1/13 20:00,A,ot1
T3,/1/2/L1,preFecBer,min,1.36E-05,6,191500000,2,2000/1/13 20:00,A,ot1
T3,/1/4/L1,preFecBer,min,1.72E-05,4,191700000,2,2000/1/13 20:00,A,ot1
T3,/1/6/L1,preFecBer,min,9.90E-06,5,191900000,2,2000/1/13 20:00,A,ot1
T16,/1/1/L1,preFecBer,avg,0.00219,25,193000000,4,2000/1/13 20:00,Z,ot2
T16,/1/1/L1,preFecBer,max,0.00236,25,193000000,4,2000/1/13 20:00,Z,ot2
T10,/1/1/L2,preFecBer,avg,0.00155,25,193000000,4,2000/1/13 20:00,A,ot2
T10,/1/1/L2,preFecBer,max,0.00164,25,193000000,4,2000/1/13 20:00,A,ot2
T10,/1/1/L1,preFecBer,avg,0.00238,7,193000000,3,2000/1/13 20:00,Z,ot2
T10,/1/2/L1,preFecBer,avg,0.00212,10,193200000,3,2000/1/13 20:00,Z,ot2
T10,/1/3/L1,preFecBer,avg,0.00237,14,193300000,3,2000/1/13 20:00,Z,ot2
T10,/1/1/L1,preFecBer,max,0.0025,7,193000000,3,2000/1/13 20:00,Z,ot2
T10,/1/2/L1,preFecBer,max,0.00221,10,193200000,3,2000/1/13 20:00,Z,ot2
T10,/1/3/L1,preFecBer,max,0.00246,14,193300000,3,2000/1/13 20:00,Z,ot2
T11,/1/1/L1,preFecBer,avg,0.00265,12,196100000,3,2000/1/13 20:00,Z,ot2
T11,/1/2/L1,preFecBer,avg,0.00212,13,192200000,3,2000/1/13 20:00,Z,ot2
T11,/1/3/L1,preFecBer,avg,0.00259,9,194400000,3,2000/1/13 20:00,Z,ot2
T11,/1/1/L1,preFecBer,max,0.00279,12,196100000,3,2000/1/13 20:00,Z,ot2
T11,/1/2/L1,preFecBer,max,0.00215,13,192200000,3,2000/1/13 20:00,Z,ot2
T11,/1/3/L1,preFecBer,max,0.0028,9,194400000,3,2000/1/13 20:00,Z,ot2
T12,/1/1/L1,preFecBer,avg,0.00247,11,192300000,3,2000/1/13 20:00,Z,ot2
T12,/1/2/L1,preFecBer,avg,0.00246,8,192400000,3,2000/1/13 20:00,Z,ot2
T12,/1/3/L1,preFecBer,avg,0.00179,16,193100000,3,2000/1/13 20:00,Z,ot2
T12,/1/1/L1,preFecBer,max,0.0025,11,192300000,3,2000/1/13 20:00,Z,ot2
T12,/1/2/L1,preFecBer,max,0.00251,8,192400000,3,2000/1/13 20:00,Z,ot2
T12,/1/3/L1,preFecBer,max,0.00185,16,193100000,3,2000/1/13 20:00,Z,ot2
T13,/1/1/L1,preFecBer,avg,0.00266,19,193500000,3,2000/1/13 20:00,Z,ot2
T13,/1/2/L1,preFecBer,avg,0.00149,18,193800000,3,2000/1/13 20:00,Z,ot2
T13,/1/3/L1,preFecBer,avg,0.00263,17,192000000,3,2000/1/13 20:00,Z,ot2
T13,/1/1/L1,preFecBer,max,0.00281,19,193500000,3,2000/1/13 20:00,Z,ot2
T13,/1/2/L1,preFecBer,max,0.00155,18,193800000,3,2000/1/13 20:00,Z,ot2
T13,/1/3/L1,preFecBer,max,0.00276,17,192000000,3,2000/1/13 20:00,Z,ot2
T14,/1/1/L1,preFecBer,avg,0.00233,15,192500000,3,2000/1/13 20:00,Z,ot2
T14,/1/1/L1,preFecBer,max,0.00242,15,192500000,3,2000/1/13 20:00,Z,ot2
T16,/1/1/L2,preFecBer,avg,0.00164,22,193200000,4,2000/1/13 20:00,Z,ot2
T16,/1/2/L1,preFecBer,avg,0.00176,21,192200000,4,2000/1/13 20:00,Z,ot2
T16,/1/3/L1,preFecBer,avg,0.00169,23,196100000,4,2000/1/13 20:00,Z,ot2
T16,/1/3/L2,preFecBer,avg,0.00315,20,194400000,4,2000/1/13 20:00,Z,ot2
T16,/1/1/L2,preFecBer,max,0.00176,22,193200000,4,2000/1/13 20:00,Z,ot2
T16,/1/2/L1,preFecBer,max,0.00188,21,192200000,4,2000/1/13 20:00,Z,ot2
T16,/1/3/L1,preFecBer,max,0.00178,23,196100000,4,2000/1/13 20:00,Z,ot2
T16,/1/3/L2,preFecBer,max,0.00333,20,194400000,4,2000/1/13 20:00,Z,ot2
T17,/1/2/L1,preFecBer,avg,0.00227,24,192500000,4,2000/1/13 20:00,Z,ot2
T17,/1/2/L1,preFecBer,max,0.00247,24,192500000,4,2000/1/13 20:00,Z,ot2
T5,/1/1/L2,preFecBer,avg,0.00138,7,193000000,3,2000/1/13 20:00,A,ot2
T5,/1/2/L2,preFecBer,avg,0.00113,10,193200000,3,2000/1/13 20:00,A,ot2
T5,/1/3/L2,preFecBer,avg,0.00138,14,193300000,3,2000/1/13 20:00,A,ot2
T5,/1/4/L2,preFecBer,avg,0.00176,9,194400000,3,2000/1/13 20:00,A,ot2
T5,/1/1/L2,preFecBer,max,0.00141,7,193000000,3,2000/1/13 20:00,A,ot2
T5,/1/2/L2,preFecBer,max,0.00116,10,193200000,3,2000/1/13 20:00,A,ot2
T5,/1/3/L2,preFecBer,max,0.00145,14,193300000,3,2000/1/13 20:00,A,ot2
T5,/1/4/L2,preFecBer,max,0.00183,9,194400000,3,2000/1/13 20:00,A,ot2
T6,/1/1/L2,preFecBer,avg,0.00204,12,196100000,3,2000/1/13 20:00,A,ot2
T6,/1/2/L2,preFecBer,avg,0.00168,13,192200000,3,2000/1/13 20:00,A,ot2
T6,/1/1/L2,preFecBer,max,0.00213,12,196100000,3,2000/1/13 20:00,A,ot2
T6,/1/2/L2,preFecBer,max,0.00175,13,192200000,3,2000/1/13 20:00,A,ot2
T7,/1/1/L2,preFecBer,avg,0.00161,11,192300000,3,2000/1/13 20:00,A,ot2
T7,/1/2/L2,preFecBer,avg,0.00148,8,192400000,3,2000/1/13 20:00,A,ot2
T7,/1/3/L2,preFecBer,avg,0.00123,16,193100000,3,2000/1/13 20:00,A,ot2
T7,/1/4/L2,preFecBer,avg,0.00162,19,193500000,3,2000/1/13 20:00,A,ot2
T7,/1/1/L2,preFecBer,max,0.00166,11,192300000,3,2000/1/13 20:00,A,ot2
T7,/1/2/L2,preFecBer,max,0.00151,8,192400000,3,2000/1/13 20:00,A,ot2
T7,/1/3/L2,preFecBer,max,0.00126,16,193100000,3,2000/1/13 20:00,A,ot2
T7,/1/4/L2,preFecBer,max,0.00169,19,193500000,3,2000/1/13 20:00,A,ot2
T8,/1/2/L2,preFecBer,avg,0.00117,18,193800000,3,2000/1/13 20:00,A,ot2
T8,/1/3/L2,preFecBer,avg,0.00199,17,192000000,3,2000/1/13 20:00,A,ot2
T8,/1/2/L2,preFecBer,max,0.00121,18,193800000,3,2000/1/13 20:00,A,ot2
T8,/1/3/L2,preFecBer,max,0.00212,17,192000000,3,2000/1/13 20:00,A,ot2
T9,/1/1/L1,preFecBer,avg,0.00191,15,192500000,3,2000/1/13 20:00,A,ot2
T9,/1/1/L1,preFecBer,max,0.00201,15,192500000,3,2000/1/13 20:00,A,ot2
T10,/1/2/L2,preFecBer,avg,0.00204,22,193200000,4,2000/1/13 20:00,A,ot2
T10,/1/2/L2,preFecBer,max,0.00218,22,193200000,4,2000/1/13 20:00,A,ot2
T11,/1/1/L2,preFecBer,avg,0.00236,23,196100000,4,2000/1/13 20:00,A,ot2
T11,/1/2/L2,preFecBer,avg,0.00183,21,192200000,4,2000/1/13 20:00,A,ot2
T11,/1/3/L2,preFecBer,avg,0.00225,20,194400000,4,2000/1/13 20:00,A,ot2
T11,/1/1/L2,preFecBer,max,0.00262,23,196100000,4,2000/1/13 20:00,A,ot2
T11,/1/2/L2,preFecBer,max,0.00202,21,192200000,4,2000/1/13 20:00,A,ot2
T11,/1/3/L2,preFecBer,max,0.00236,20,194400000,4,2000/1/13 20:00,A,ot2
T14,/1/1/L2,preFecBer,avg,0.00141,24,192500000,4,2000/1/13 20:00,A,ot2
T14,/1/1/L2,preFecBer,max,0.00146,24,192500000,4,2000/1/13 20:00,A,ot2
T3,/1/1/L1,preFecBer,avg,3.80E-05,1,191400000,1,2000/1/13 21:00,Z,ot1
T3,/1/3/L1,preFecBer,avg,5.39E-05,2,191600000,1,2000/1/13 21:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,4.40E-05,3,191800000,1,2000/1/13 21:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,3.82E-05,1,191400000,1,2000/1/13 21:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,5.44E-05,2,191600000,1,2000/1/13 21:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,4.44E-05,3,191800000,1,2000/1/13 21:00,Z,ot1
T3,/1/1/L1,preFecBer,max,3.89E-05,1,191400000,1,2000/1/13 21:00,Z,ot1
T3,/1/3/L1,preFecBer,max,5.51E-05,2,191600000,1,2000/1/13 21:00,Z,ot1
T3,/1/5/L1,preFecBer,max,4.50E-05,3,191800000,1,2000/1/13 21:00,Z,ot1
T3,/1/1/L1,preFecBer,min,3.70E-05,1,191400000,1,2000/1/13 21:00,Z,ot1
T3,/1/3/L1,preFecBer,min,5.28E-05,2,191600000,1,2000/1/13 21:00,Z,ot1
T3,/1/5/L1,preFecBer,min,4.28E-05,3,191800000,1,2000/1/13 21:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,1.54E-05,6,191500000,2,2000/1/13 21:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,1.41E-05,4,191700000,2,2000/1/13 21:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,1.10E-05,5,191900000,2,2000/1/13 21:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,1.60E-05,6,191500000,2,2000/1/13 21:00,Z,ot1
T4,/1/2/L1,preFecBer,instant,1.43E-05,4,191700000,2,2000/1/13 21:00,Z,ot1
T4,/1/3/L1,preFecBer,instant,1.11E-05,5,191900000,2,2000/1/13 21:00,Z,ot1
T4,/1/1/L1,preFecBer,max,1.64E-05,6,191500000,2,2000/1/13 21:00,Z,ot1
T4,/1/2/L1,preFecBer,max,1.45E-05,4,191700000,2,2000/1/13 21:00,Z,ot1
T4,/1/3/L1,preFecBer,max,1.17E-05,5,191900000,2,2000/1/13 21:00,Z,ot1
T4,/1/1/L1,preFecBer,min,1.45E-05,6,191500000,2,2000/1/13 21:00,Z,ot1
T4,/1/2/L1,preFecBer,min,1.36E-05,4,191700000,2,2000/1/13 21:00,Z,ot1
T4,/1/3/L1,preFecBer,min,1.05E-05,5,191900000,2,2000/1/13 21:00,Z,ot1
T1,/1/4/L1,preFecBer,avg,7.10E-05,2,191600000,1,2000/1/13 21:00,A,ot1
T1,/1/6/L1,preFecBer,avg,5.26E-05,1,191400000,1,2000/1/13 21:00,A,ot1
T1,/1/4/L1,preFecBer,instant,7.30E-05,2,191600000,1,2000/1/13 21:00,A,ot1
